ape_round,parent_prompt_id,prompt_id,prompt_family,prompt_text,target_word,pos,subcategory,reference_cue,generated_cue
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,泡茶,動詞,休閒娛樂,選擇合適的茶具與水質,如何在忙碌的一天中找到片刻宁静
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,洗澡,動詞,動作,讓身體保持乾淨清新的動作,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,洗衣機,名詞,電器用品,會外接一根水管,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,洗髮精,名詞,生活用品,"有些標榜無矽靈,適合細軟髮或敏感頭皮",
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,游泳池,名詞,運動場所,比賽泳道通常是 50 公尺長,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,湯匙,名詞,餐具,"嬰兒用的特別小,邊緣圓滑,方便餵食",
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,湯圓,名詞,食物,一種由糯米粉製成的食品,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,漢堡,名詞,食物,西式餐點,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,火車,名詞,交通工具,"需要購票搭乘,有分自由座和對號座",乘坐鐵路，快速旅行到處
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,火鍋,名詞,食物,冬天或聚會時特別受歡迎,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,烤箱,名詞,電器用品,預熱、定時、溫度調整,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,煮飯,動詞,動作,要使用各種食材、廚具和調味料,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,熱水瓶,名詞,電器用品,煮沸後會跳起來,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,牙刷,名詞,生活用品,"要定期更換,不然毛會變形",
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,牛,名詞,動物,可做成肉乾食用,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,牛肉麵,名詞,食物,台灣特色小吃,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,狗,名詞,動物,很多人家裡會養的動物,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,珍珠奶茶,名詞,喝,自備飲料杯-5元,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,瓦斯爐,名詞,電器用品,鍋子、鍋鏟,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,登山,動詞,休閒娛樂,"有可能會碰到熊,要有防熊噴霧",
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,白蘿蔔,名詞,蔬菜,冬天產季的特別甜,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,看書,動詞,休閒娛樂,會用手翻頁或摺角作為書籤,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,看電視,動詞,休閒娛樂,用遙控器來切換頻道或調整音量,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,眼鏡,名詞,生活用品,"造型有圓的、方的,也有無框的",
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,睡覺,動詞,動作,"適當的時間內完成這件事,有助於健康",
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,砧板,名詞,廚房用品,"表面平整,不會卡住食材或殘渣",切菜用的平臺，放在廚房哪
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,碗,名詞,餐具,可以是陶瓷、不鏽鋼、塑膠或木頭材質製成的,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,穿衣服,動詞,動作,可以做不同的搭配,幫我穿好鞋子，再系上鞋帶
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,穿鞋子,動詞,動作,"如果穿錯腳,會覺得不舒服",
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,米,名詞,食物,煮後變軟可食用,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,糖,名詞,調味,吃太多對胰臟不好,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,紅茶,名詞,喝,飲料店有在賣,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,綁鞋帶,動詞,動作,小朋友通常需要學習怎麼綁,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,綁頭髮,動詞,動作,需要使用特定的工具來固定,把頭髮系緊，好讓它不散開
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,聊天,動詞,動作,在家裡、工作場合、咖啡廳等都很常見,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,自行車,名詞,交通工具,運動或代步皆適合,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,芒果,名詞,水果,帶有濃郁的甜香氣味,想想你最近吃過的鮮甜多汁的水果是什么
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,草莓,名詞,水果,有綠色的蒂頭,
0,,p004,meta_prompt,你是一位專門設計失語症治療提示句的語言治療專家。你的任務是根據目標詞彙生成一個最有助於喚回詞彙的提示句。提示需短、自然、具體、生活化，不可直接說出目標詞。,菜刀,名詞,廚房用品,有中式、西式、切水果等種類,切菜的好幫手，廚房常客
