ape_round,parent_prompt_id,prompt_id,prompt_family,prompt_text,target_word,pos,subcategory,reference_cue,generated_cue,semantic_similarity,brevity_score,target_leak_penalty,proxy_score
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",聊天,動詞,動作,在家裡、工作場合、咖啡廳等都很常見,與人交流,0.21262748539447784,1.0,0.0,0.3701019883155823
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",自行車,名詞,交通工具,運動或代步皆適合,騎行工具,0.5163350105285645,1.0,0.0,0.6130680084228516
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",芒果,名詞,水果,帶有濃郁的甜香氣味,它可能含有豐富的天然糖分,0.5240890979766846,1.0,0.0,0.6192712783813477
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",草莓,名詞,水果,有綠色的蒂頭,它通常被用於沙拉和冰激凌中,0.08739002794027328,1.0,0.0,0.2699120223522187
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",菜刀,名詞,廚房用品,有中式、西式、切水果等種類,有中式、西式、切水果等種類,1.0,1.0,0.0,1.0
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",菜市場,名詞,購物場所,"肉攤師傅會熟練地切肉,依顧客需求分塊",琳琅滿目的蔬果和鮮花，是您,0.010770348832011223,1.0,0.0,0.20861627906560898
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",葡萄,名詞,水果,它的籽可以榨成油,它可能纏繞在樹枝上,0.31382304430007935,1.0,0.0,0.4510584354400635
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",藥局,名詞,醫療場所,有些會提供血壓量測和領取口罩等服務,在城市中尋找便利的藥物購買地點,0.36664605140686035,1.0,0.0,0.4933168411254883
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",藥盒,名詞,輔具,有些時間到會發出聲音或震動,有些時候可能會響起聲音或發出震動,0.898120105266571,1.0,0.0,0.9184960842132568
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",蘋果,名詞,水果,可能會打蠟,它可能含有豐富多種顏色,0.43250730633735657,1.0,0.0,0.5460058450698853
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",蛋糕,名詞,食物,作為點心、非正餐,一種甜點，通常有層次和糖霜覆盖,0.41127005219459534,1.0,0.0,0.5290160417556763
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",蛋餅,名詞,食物,有人會加醬油、胡椒鹽,一種薄而軟的早餐食品,0.5614701509475708,1.0,0.0,0.6491761207580566
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",衛生紙,名詞,生活用品,質地柔軟,"需要定量購買,以免斷貨",0.28796377778053284,1.0,0.0,0.4303710222244263
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",衣服,名詞,服飾&配件,"冬天穿太少會冷,夏天穿太多會熱",冬季保暖衣有多厚,0.5810955762863159,1.0,0.0,0.6648764610290527
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",衣櫃,名詞,家具,有木製、塑膠、金屬等材質,有木制、塑膠、金屬等材質,0.9949716329574585,1.0,0.0,0.9959773063659669
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",襪子,名詞,服飾&配件,棉或毛的材質,保暖材料,0.4172735810279846,1.0,0.0,0.5338188648223877
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",護膝,名詞,輔具,適合冬天或關節炎患者使用,,0.0,0.0,1.0,0.0
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",豆漿,名詞,喝,可以加糖更好喝,飲料店有售,0.28912684321403503,1.0,0.0,0.431301474571228
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",豆腐,名詞,食物,可煎、炸、燉、炒,一種由大豆製成的食物,0.5471529960632324,1.0,0.0,0.637722396850586
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",豆花,名詞,食物,一種用黃豆製成的甜點,一種甜品，通常由黃豆和水製作而成,0.8041269779205322,1.0,0.0,0.8433015823364258
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",豬,名詞,動物,可做成肉乾食用,有蹄、食草、社群生活,0.3156293034553528,1.0,0.0,0.4525034427642822
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",貓,名詞,動物,"有時很黏人,有時愛獨處,個性多變","有四條腿,毛色不一,喜歡抓",0.12400603294372559,1.0,0.0,0.29920482635498047
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",購物,動詞,休閒娛樂,節日會推出促銷活動吸引客人,逛市場、買衣服、選配件,0.38824236392974854,1.0,0.0,0.5105938911437988
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",超級市場,名詞,購物場所,一般會播放輕音樂,商品琳瑯滿目，人潮熙攘之中,0.18598955869674683,1.0,0.0,0.3487916469573975
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",跳舞,動詞,休閒娛樂,與拍手、踩腳或轉圈的動作結合,與拍手、踩腳或轉圈的動作結合,1.0,1.0,0.0,1.0
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",輪椅,名詞,輔具,"某些款式可折疊,方便攜帶或存放",適合移動不便人士使用的代步工具,0.46908798813819885,1.0,0.0,0.5752703905105592
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",郵局,名詞,金融機構,有些人會來這裡繳水電費或其他帳單,提供信件和收據的地方,0.3811432123184204,1.0,0.0,0.5049145698547364
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",醫院,名詞,醫療場所,設有內科、外科、婦產科、小兒科等不同科別,,0.0,0.0,1.0,0.0
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",量體溫,動詞,動作,需要使用特定的測量工具,,0.0,0.0,1.0,0.0
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",鍋子,名詞,廚房用品,料理方式不同也需不同種類,"平底無鋁,耐熱易清洗",0.12859202921390533,1.0,0.0,0.3028736233711243
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",鏡子,名詞,家具,"用久會變髒,需要擦拭才能更清晰","用久了會蒙塵,需要定期清潔保持光",0.740595817565918,1.0,0.0,0.7924766540527344
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",開門,動詞,動作,"轉動把手,讓進出口變暢通的動作",小心手勢，順利開啟門鎖,0.6975032091140747,1.0,0.0,0.7580025672912598
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",除濕機,名詞,電器用品,會吹出熱熱的風,抽水馬桶、排水管、加熱功能,0.34210067987442017,1.0,0.0,0.4736805438995362
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",雞,名詞,動物,"吃穀物、蟲子,有時候也會啄地上的食物",,0.0,0.0,1.0,0.0
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",雞排,名詞,食物,吃起來香脆多汁,一種經油炸的肉串小吃,0.6364468932151794,1.0,0.0,0.7091575145721436
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",電影院,名詞,娛樂場所,放映前會播預告片,,0.0,0.0,1.0,0.0
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",電燈,名詞,電器用品,會連接開關,開關、燈泡、插座,0.6805569529533386,1.0,0.0,0.7444455623626709
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",電視,名詞,電器用品,阿嬤打開XX,頻道、天線、遥控器,0.1660619080066681,1.0,0.0,0.3328495264053345
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",電話,名詞,電器用品,有回撥功能,手柄、鍵盤、聲音识别,0.3173201084136963,1.0,0.0,0.45385608673095706
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",電鍋,名詞,電器用品,內鍋、外鍋、加熱板、保溫開關,煮飯、加熱食物,0.7419103384017944,1.0,0.0,0.7935282707214355
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",電風扇,名詞,電器用品,插電後即可使用,旋鈕、吹風功能、自動調速,0.5804609060287476,1.0,0.0,0.6643687248229981
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",青椒,名詞,蔬菜,內部有籽和白色的膜,綠色的小果實，生長在植物中,0.38792961835861206,1.0,0.0,0.5103436946868897
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",飯糰,名詞,食物,常作為早餐食用,一種由米和水製作的食物,0.37879180908203125,1.0,0.0,0.503033447265625
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",香蕉,名詞,水果,台灣的旗山種很多,它可能含有豐富的黃色汁液,0.0926046222448349,1.0,0.0,0.27408369779586794
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",高鐵,名詞,交通工具,"透過電力驅動,行駛於專用軌道上",,0.0,0.0,1.0,0.0
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",鳳梨,名詞,水果,切開後有特殊香氣,它的皮薄而多汁,0.7114570736885071,1.0,0.0,0.7691656589508058
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",鹽,名詞,調味,在古代是非常珍貴的物品,,0.0,0.0,1.0,0.0
1,,ape_1_3f37953d,resampled,"""生成一句包含動物和地點的自然療癒句子，幫助失語症患者。""",麵,名詞,食物,由小麥製成的主食,由小麥製成的主食,1.0,1.0,0.0,1.0
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",上廁所,動詞,動作,會坐/蹲在馬桶上執行動作,,0.0,0.0,1.0,0.0
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",下象棋,動詞,休閒娛樂,需要理解不同棋子的移動規則才能下得好,會坐在桌前，雙手握著棋子，,0.29329538345336914,1.0,0.0,0.4346363067626953
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",假牙,名詞,輔具,剛戴上時可能會有異物感,適合咀嚼和固定殘齒,0.38391390442848206,1.0,0.0,0.5071311235427857
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",傘,名詞,生活用品,"用完後要晾乾,不然會發霉","需要防水設計,防止雨淋",0.4206596314907074,1.0,0.0,0.5365277051925659
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",公園,名詞,娛樂場所,適合散步、慢跑的區域,遊樂區裡有廣闊的空地和,0.5461229085922241,1.0,0.0,0.6368983268737793
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",公車,名詞,交通工具,票價便宜,,0.0,0.0,1.0,0.0
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",冰淇淋,名詞,食物,吃起來冰涼黏稠,,0.0,0.0,1.0,0.0
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",冰箱,名詞,電器用品,"長方形,有兩個門",冷藏庫、溫控系統、食物保存,0.25175249576568604,1.0,0.0,0.40140199661254883
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",冷氣,名詞,電器用品,開27度可以環保愛地球,,0.0,0.0,1.0,0.0
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",刷牙,動詞,動作,正確的XX方式是由上往下、由內到外,每天早晚各一次,0.2312180995941162,1.0,0.0,0.38497447967529297
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",削水果,動詞,動作,通常使用在蘋果、梨子、棗子等較硬的果皮上,切水果,0.7086193561553955,0.75,0.0,0.7168954849243164
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",剪刀,名詞,生活用品,大部分是塑膠手柄,"需要切割紙張,方便裁切",0.4609975218772888,1.0,0.0,0.568798017501831
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",剪指甲,動詞,動作,需要使用專門的小工具,,0.0,0.0,1.0,0.0
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",助聽器,名詞,輔具,需要定期更換電池或充電,需要定期調整音量或連接電源,0.6054846048355103,1.0,0.0,0.6843876838684082
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",原子筆,名詞,文具,按一下或轉一下可推出筆芯,書本上的常用文具之一，常被用於,0.37147921323776245,1.0,0.0,0.49718337059021
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",叉子,名詞,餐具,兒童款的XX會比較圓潤,,0.0,0.0,1.0,0.0
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",吃飯,動詞,動作,一天三餐,一日三餐,0.9919353127479553,1.0,0.0,0.9935482501983643
2,ape_1_3f37953d,ape_2_ec724f42,resampled,"""讓失語症患者感受一個美好的郊區日落，並分享他們的心情。""",吐司,名詞,食物,拉肚子的時候會吃的,一種早餐常用的薄脆面包片,0.5593022108078003,1.0,0.0,0.6474417686462403
